X,Y,OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y
317091.3013,4172472.803,2764,PHILLIPS 66 ,,812 W 200 N,CEDAR CITY,84720,Convenience Grocery,100,AddressPoints.AddressGrid,R29932,317091.3013,4172472.803
461392.4208,4194650.594,2765,HILLS & HOLLOWS,,840 W HWY 12,BOULDER,84716,Convenience Grocery,100,Centerlines.StatewideRoads,R29951,461392.4208,4194650.594
298237.5443,4120633.802,2766,DAVIS FOOD & DRUG,4,495 N STATE ST,VERKIN,84745,Supermarket,100,AddressPoints.AddressGrid,R29979,298237.5443,4120633.801
585346.49,4460514.945,2767,STEWARTS MARKET,,245 W HIGHWAY 40,ROOSEVELT,84066,Supermarket,100,Centerlines.StatewideRoads,R30008,585346.49,4460514.945
430440.915,4497325.612,2768,REAMS,,2396 E 7000 S,SALT LAKE CITY,84121,Supermarket,100,Centerlines.StatewideRoads,R30092,430440.915,4497325.612
420475.2835,4500568.488,2769,HARMONS,73,5454 S REDWOOD RD,TAYLORSVILLE,84123,Supermarket,100,AddressPoints.AddressGrid,R30197,420475.2835,4500568.488
416217.5046,4500606.864,2770,STANS MARKET,,4195 W 5415 S,KEARNS,84118,Supermarket,100,AddressPoints.AddressGrid,R30200,416217.5046,4500606.864
420901.5717,4505376.706,2771,LUCKY`S,,1585 W 3500 S,WEST VALLEY CITY,84119,Supermarket,100,AddressPoints.AddressGrid,R30340,420901.5717,4505376.705
406532.6304,4507247.875,2772,STANDARD MARKET,,9009 W 2700 S,MAGNA,84044,Grocery Store,100,Centerlines.StatewideRoads,R30354,406532.6304,4507247.875
420925.5107,4543783.096,2773,BOWMANS SUPERSTORE,,326 N MAIN ST,KAYSVILLE,84037,Supermarket,100,AddressPoints.AddressGrid,R3037,420925.5107,4543783.096
419070.0181,4504810.45,2774,DAVIS FOOD & DRUG,3,3765 S 2700 W,WEST VALLEY CITY,84119,Supermarket,100,Centerlines.StatewideRoads,R30376,419070.0181,4504810.45
419074.593,4505248.582,2775,GNC,120,3601 S 2700 W,WEST VALLEY CITY,84119,Health Food,100,Centerlines.StatewideRoads,R30394,419074.593,4505248.582
420752.4102,4504027.548,2776,SMITHS,66,4065 S REDWOOD RD,MURRAY,84123,Supermarket,100,AddressPoints.AddressGrid,R30408,420752.4102,4504027.548
425063.2602,4507016.438,2777,REAMS,2,2783 S STATE ST,SALT LAKE CITY,84115,Supermarket,100,AddressPoints.AddressGrid,R30452,425063.2602,4507016.438
435648,4265482,2778,FISH LAKE RESORTS,,2 N HIGHWAY 25,RICHFIELD,84701,Grocery Store,,Manually Placed,R30552,435648,4265482
554180,4192299,2779,HITE MARINA VILLAGE,,HWY 95,HITE,84533,Convenience Grocery,,Manually Placed,R30951,554180,4192299
524274,4152644,2780,SINCLAIR BULLFROG,,HWY 276,BULLFROG,84533,Convenience Grocery,,Manually Placed,R31012,524274,4152644
423142.3914,4540822.788,2781,CHERRY HILLS,,1325 S MAIN ST,KAYSVILLE,84037,Convenience Grocery,100,AddressPoints.AddressGrid,R31018,423142.3914,4540822.788
424561.1661,4501832.059,2782,BAKERS CASH & CARRY,,44 W VINE ST,MURRAY,84107,Retail,100,AddressPoints.AddressGrid,R31078,424561.1661,4501832.059
418554.5749,4559416.39,2783,BIMBO BAKERIES USA,,4370 WASHINGTON BLVD SOUTH,OGDEN,84403,Grocery Store,92.43000031,AddressPoints.AddressGrid,R31097,418554.5749,4559416.389
421971.5905,4515121.509,2784,SMITHS,69 (ROSEPARK),1174 W 600 N,SALT LAKE CITY,84116,Supermarket,100,AddressPoints.AddressGrid,R31289,421971.5905,4515121.509
457089.9115,4500976.255,2785,ASSOCIATED FRESH MARKETS,2365,1740 PARK AVE,PARK CITY,84060,Supermarket,100,Centerlines.StatewideRoads,R31410,457089.9115,4500976.255
415164.081,4595506.029,2786,SMITHS,178,156 S MAIN ST,BRIGHAM CITY,84302,Supermarket,100,AddressPoints.AddressGrid,R31412,415164.081,4595506.029
424147.4845,4493380.083,2787,HOLIDAY OIL,51,153 W 9000 S,SANDY,84070,Convenience Grocery,100,AddressPoints.AddressGrid,R31514,424147.4845,4493380.083
463181.9956,4239079.501,2788,CHUCK WAGON GENERAL STORE,,CTR & MAIN ST,TORREY,84775,Grocery Store,88.52999878,Centerlines.StatewideRoads,R31542,463181.9956,4239079.501
410145.5351,4505227.809,2789,LDS MAGNA BISHOPS STOREHOUSE,,3648 S 7200 W,MAGNA,84044,Grocery Store,100,AddressPoints.AddressGrid,R31805,410145.5351,4505227.808
653023,4241953,2790,ANA`S LASAL STORE,,2 Main St,LASAL,84530,Grocery Store,,Manually Placed,R32049,653023,4241953
572281.6881,4316509.045,2791,MELON VINE GROCERY,,76 S BROADWAY,GREEN RIVER,84525,Grocery Store,100,Centerlines.StatewideRoads,R32094,572281.6881,4316509.045
515111.7446,4383353.054,2792,LIN`S INC PRICE,,760 W PRICE RIVER DR,PRICE,84501,Supermarket,100,AddressPoints.AddressGrid,R32110,515111.7446,4383353.054
271888.8665,4108680.303,2793,SHELL - C MART,,795 E 700 S,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R32172,271888.8665,4108680.303
420262.0664,4505544.509,2794,SUPERIOR GAS AND FOOD,,1950 W 3500 S,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R32255,420262.0664,4505544.509
403438.2426,4618424.512,2795,SINCLAIR GREYSTONE MARKET,,360 E MAIN ST,TREMONTON,84337,Convenience Grocery,100,Centerlines.StatewideRoads,R32401,403438.2426,4618424.512
402597.223,4618380.847,2796,SINCLAIR,,327 W MAIN ST,TREMONTON,84337,Convenience Grocery,100,AddressPoints.AddressGrid,R32404,402597.223,4618380.847
423051.4313,4495960.805,2797,CASA BLANCA 2,,676 W CTR ST,MIDVALE,84047,Specialty Grocery,100,AddressPoints.AddressGrid,R33175,423051.4313,4495960.805
317724.9802,4170618.273,2798,PHILLIPS 66 ,,734 S MAIN ST,CEDAR CITY,84720,Convenience Grocery,100,AddressPoints.AddressGrid,R33222,317724.9802,4170618.273
465131.2337,4485005.515,2799,SMITHS,63,550 N MAIN ST,HEBER CITY,84032,Grocery Store,100,AddressPoints.AddressGrid,R33389,465131.2337,4485005.515
415153.5837,4595687.594,2800,GNC,,24 W 100 S,BRIGHAM CITY,84302,Health Food,100,AddressPoints.AddressGrid,R3339,415153.5837,4595687.594
425712.2812,4510522.499,2801,THEGROCERY STORE,,1224 S 400 E,SALT LAKE CITY,84111,Grocery Store,100,AddressPoints.AddressGrid,R33406,425712.2812,4510522.499
418395.0623,4562473.136,2802,KITCHEN KNEADS LLC,,3030 GRANT AVE,OGDEN,84401,Retail,100,AddressPoints.AddressGrid,R33551,418395.0623,4562473.136
425495.9892,4514405.019,2803,RITE AID,6132,220 S 7TH E,SALT LAKE CITY,84102,Convenience Grocery,83.34999847,Centerlines.StatewideRoads,R33574,425495.9892,4514405.019
426445.9836,4512994.433,2804,NOLAN`S SINCLAIR,,210 S 700 E,SALT LAKE CITY,84102,Convenience Grocery,100,AddressPoints.AddressGrid,R33682,426445.9836,4512994.433
428918.8919,4510398.259,2805,HARMONS EMIGRATION MARKET,,1706 E 1300 S,SALT LAKE CITY,84108,Grocery Store,100,AddressPoints.AddressGrid,R33692,428918.8919,4510398.259
420782.2104,4503790.357,2806,JOHNS MARKETPLACE,,4141 S REDWOOD RD,TAYLORSVILLE,84123,Grocery Store,100,AddressPoints.AddressGrid,R33707,420782.2104,4503790.357
420438.5361,4502154.189,2807,ASSOCIATED FRESH MARKETS,2367,1825 W 4700 S,TAYLORSVILLE,84118,Supermarket,100,AddressPoints.AddressGrid,R33771,420438.5361,4502154.189
426709.2646,4503074.155,2808,SMITHS,133,845 E 4500 S,SALT LAKE CITY,84107,Supermarket,100,AddressPoints.AddressGrid,R33781,426709.2646,4503074.155
421555.4237,4510636.536,2809,SUPERMERCADO,,1179 NAVAJO ST,SALT LAKE CITY,84104,Supermarket,100,AddressPoints.AddressGrid,R33865,421555.4237,4510636.535
445279.1219,4448153.396,2810,STOUFFERS THRIFT STORE,,1055 N 1750 W,SPRINGVILLE,84663,Convenience Grocery,100,AddressPoints.AddressGrid,R33993,445279.1219,4448153.396
425783.6947,4511325.687,2811,SOUTHEAST SUPERMARKET,,422 E 900 S,SALT LAKE CITY,84111,Specialty Grocery,100,AddressPoints.AddressGrid,R34496,425783.6947,4511325.687
427400.8038,4510459.899,2812,LIBERTY HEIGHTS FRESH,,1290 S 1100 E,SALT LAKE CITY,84105,Grocery Store,100,AddressPoints.AddressGrid,R34818,427400.8038,4510459.899
430243.3165,4508683.966,2813,ASSOCIATED FRESH MARKETS,2371,2040 S 2300 E,SALT LAKE CITY,84108,Supermarket,100,AddressPoints.AddressGrid,R35226,430243.3165,4508683.966
405665.0302,4291207.231,2814,LINS RICHFIELD,,250 S MAIN,RICHFIELD,84701,Supermarket,90.91999817,AddressPoints.AddressGrid,R35227,405665.0302,4291207.231
426832.9626,4509586.975,2815,ASSOCIATED FRESH MARKETS,2350,1638 S 900 E,SALT LAKE CITY,84105,Supermarket,100,AddressPoints.AddressGrid,R35228,426832.9626,4509586.975
403084.4413,4618341.385,2816,RIDLEYS FAMILY MARKETS,151,74 S 100 E,TREMONTON,84337,Supermarket,100,AddressPoints.AddressGrid,R35238,403084.4413,4618341.385
420678.261,4565928.367,2817,SMITHS,131,1485 S HARRISON BLVD,OGDEN,84404,Supermarket,100,AddressPoints.AddressGrid,R35259,420678.261,4565928.367
416315.3005,4548683.116,2818,FRANZ FAMILY BAKERIES,,1714 N MAIN ST,LAYTON,84041,Convenience Grocery,100,AddressPoints.AddressGrid,R35267,416315.3005,4548683.116
422983.1731,4496618.526,2819,DAL SOGLIO 66 INC,,7398 S 700 W,MIDVALE,84047,Convenience Grocery,100,Centerlines.StatewideRoads,R35290,422983.1731,4496618.526
270597.5626,4107056.811,2820,CHEVRON,,125 E RIVERSIDE DR,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R35725,270597.5626,4107056.811
523112,4152258,2821,DOCK,,HWY 276,LAKE POWELL,84533,Convenience Grocery,,Manually Placed,R36063,523112,4152258
415316.0617,4596587.116,2822,KENTS FOODS,,260 N MAIN ST,BRIGHAM CITY,84302,Supermarket,100,AddressPoints.AddressGrid,R36072,415316.0617,4596587.116
364293.5919,4100768.234,2823,SILVER EAGLE SAMCO ,,289 S 100 E,KANAB,84741,Convenience Grocery,100,AddressPoints.AddressGrid,R36080,364293.5919,4100768.234
423729.9464,4539432.108,2824,SMITHS,135,1316 N HWY 89,FARMINGTON,84025,Supermarket,100,AddressPoints.AddressGrid,R36277,423729.9464,4539432.108
392694,4174487,2825,CHEVRON ,,MI MARKER 10 - HWY 12 BRYCE CANYON,BRYCE CANYON CITY,84764,Convenience Grocery,,Manually Placed,R3635,392694,4174487
443929.2826,4250365.062,2826,FOODTOWN ,,135 S MAIN,LOA,84747,Grocery Store,90.91999817,AddressPoints.AddressGrid,R36360,443929.2826,4250365.062
420595.0207,4503701.318,2827,PARES MARKET,,1745 W CARRIAGE SQ,TAYLORSVILLE,84129,Grocery Store,100,AddressPoints.AddressGrid,R36396,420595.0207,4503701.318
318072.7128,4174122.963,2828,KOA,,1121 N MAIN ST,CEDAR CITY,84720,Convenience Grocery,100,AddressPoints.AddressGrid,R36489,318072.7128,4174122.963
268821.7205,4111830.613,2829,STEVES MINI MART,,851 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R36504,268821.7205,4111830.613
424137.4605,4511980.479,2830,ARTS BREWING SUPPLIES,,640 S WASHINGTON (250 W,SALT LAKE CITY,84101,Retail,90.91999817,AddressPoints.AddressGrid,R36708,424137.4605,4511980.479
415225.0737,4596535.437,2831,TESORO,,249 N MAIN ST,BRIGHAM CITY,84302,Convenience Grocery,100,AddressPoints.AddressGrid,R36807,415225.0737,4596535.437
410104.2212,4610002.269,2832,LAINIES,,6990 N HWY 38,HONEYVILLE,84314,Grocery Store,100,AddressPoints.AddressGrid,R36871,410104.2212,4610002.269
443742.594,4454431.427,2833,SMITHS,136,350 FREEDOM BLVD,PROVO,84601,Supermarket,100,AddressPoints.AddressGrid,R36983,443742.594,4454431.427
452730.8842,4243692.215,2834,BLACKBURNS SERVICE,,178 E MAIN ST,BICKNELL,84715,Convenience Grocery,100,AddressPoints.AddressGrid,R36992,452730.8842,4243692.214
430431.7731,4504407.128,2835,ASSOCIATED FRESH MARKETS,2372,3865 S 2300 E,SALT LAKE CITY,84109,Supermarket,100,AddressPoints.AddressGrid,R37057,430431.7731,4504407.128
356737,4239764,2836,K O A CAMPGROUND,,MANDERFIELD RD,BEAVER,84713,Convenience Grocery,,Manually Placed,R37092,356737,4239764
420854.7168,4493219.213,2837,SHOPKO,84,1553 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R37196,420854.7168,4493219.213
444484.1832,4441743.287,2838,MACEYS,,187 E 1000 N,SPANISH FORK,84660,Supermarket,100,AddressPoints.AddressGrid,R37198,444484.1832,4441743.286
600543,4112280,2839,SAN JUAN TRADING CO,,HWY 163,MEXICAN HAT,84531,Grocery Store,,Manually Placed,R37294,600543,4112280
499358.5531,4340294.995,2840,STEWARTS THRIFTWAY,,621 E MAIN ST,CASTLE DALE,84513,Grocery Store,100,Centerlines.StatewideRoads,R37399,499358.5531,4340294.995
418756.4247,4566587.176,2841,SHOPKO,87,1018 WASHINGTON BLVD,OGDEN,84404,Convenience Grocery,100,AddressPoints.AddressGrid,R37413,418756.4247,4566587.176
425012.3052,4499330.645,2842,SHOPKO,82,5959 S STATE ST,MURRAY,84107,Convenience Grocery,100,AddressPoints.AddressGrid,R37414,425012.3052,4499330.645
417513.5559,4547822.395,2843,SHOPKO,88,1150 N MAIN ST,LAYTON,84041,Convenience Grocery,100,AddressPoints.AddressGrid,R37416,417513.5559,4547822.395
418301.6658,4495752.669,2844,MACEYS WEST JORDAN,,7859 S 3200 W,WEST JORDAN,84088,Supermarket,100,AddressPoints.AddressGrid,R37441,418301.6658,4495752.669
356413.4532,4239067.546,2845,SINCLAIR-BEAVER CAR & TRUCK,,1035 N MAIN ST,BEAVER,84713,Convenience Grocery,100,AddressPoints.AddressGrid,R37503,356413.4532,4239067.546
426289.5825,4495513.473,2846,GOOD EARTH NATURAL FOODS,,7905 S 700 E,SANDY,84070,Grocery Store,100,AddressPoints.AddressGrid,R37594,426289.5825,4495513.473
420524.9437,4499929.115,2847,SHOPKO,85,5800 S REDWOOD RD,SALT LAKE CITY,84123,Convenience Grocery,100,AddressPoints.AddressGrid,R37690,420524.9437,4499929.115
420622.9623,4496257.666,2848,KITCHEN KNEADS,,7579 S REDWOOD RD,WEST JORDAN,84084,Retail,100,AddressPoints.AddressGrid,R37693,420622.9623,4496257.666
268624.305,4111842.224,2849,CHEVRON SUNSET GAS & MARKETPLA,,929 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R37712,268624.305,4111842.224
269727.0129,4110089.235,2850,SMITHS,189,20 N BLUFF ST,SAINT GEORGE,84770,Supermarket,100,AddressPoints.AddressGrid,R37973,269727.0129,4110089.235
277317.9963,4112317.413,2851,SINCLAIR - FIRST STOP,,195 E TELEGRAPH ST,WASHINGTON,84780,Convenience Grocery,100,AddressPoints.AddressGrid,R38132,277317.9963,4112317.413
428242.145,4397282.086,2852,MOUNT NEBO THRIFTWAY,,965 N MAIN ST,NEPHI,84648,Supermarket,100,AddressPoints.AddressGrid,R38218,428242.145,4397282.086
270066.3366,4108610.435,2853,TEXACO - SUNMART,954,750 S BLUFF,SAINT GEORGE,84770,Convenience Grocery,90.91999817,AddressPoints.AddressGrid,R38553,270066.3366,4108610.435
429793.8132,4492638.049,2854,SHOPKO,83,2165 E 9400 S,SANDY,84092,Convenience Grocery,100,AddressPoints.AddressGrid,R38829,429793.8132,4492638.049
420352.4348,4509822.879,2855,NPS,,1600 S EMPIRE RD,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R39160,420352.4348,4509822.878
430650.1955,4623149.225,2856,SHOPKO,91,1374 N MAIN ST,LOGAN,84321,Convenience Grocery,100,Centerlines.StatewideRoads,R39557,430650.1955,4623149.225
524717,4165872,2857,CHEVRON ,,MILE MARKER 30 HWY 276,TICABOO,84533,Convenience Grocery,,Manually Placed,R39677,524717,4165872
463785.7618,4493626.271,2858,RIVERS EDGE AT DEER PARK,,7000 N OLD HWY 40,HEBER CITY,84032,Convenience Grocery,100,Centerlines.StatewideRoads,R39851,463785.7618,4493626.271
422595.6422,4513385.749,2859,LA DIANA ,,56 S 900 W,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R39938,422595.6422,4513385.749
261392.3973,4161996.622,2860,COTTONWOOD CONVENIENCE STORE,,878 E MAIN ST,ENTERPRISE,84725,Convenience Grocery,100,Centerlines.StatewideRoads,R40077,261392.3973,4161996.621
435648,4265482,2861,FISH LAKE RESORTS,,743 S HIGHWAY 25,FISH LAKE,84701,Convenience Grocery,,Manually Placed,R40123,435648,4265482
420418.0845,4486307.636,2862,PETERSONS FRESH MARKET,,1784 W 12600 S,RIVERTON,84065,Supermarket,100,AddressPoints.AddressGrid,R40258,420418.0845,4486307.636
430139.9308,4510243.479,2863,DANS FOODS,,1360 S FOOTHILL DR,SALT LAKE CITY,84108,Supermarket,100,AddressPoints.AddressGrid,R40626,430139.9308,4510243.479
417948.5523,4562463.488,2864,SINCLAIR SNS QUICK STOP,,110 PATTERSON ST,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R4090,417948.5523,4562463.488
425847.1448,4530515.19,2865,DICKS MARKET,,84 W PARRISH LN,CENTERVILLE,84014,Supermarket,100,AddressPoints.AddressGrid,R41570,425847.1448,4530515.19
414927.1823,4505737.093,2866,SHOPKO,97,4850 W 3500 S,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R41715,414927.1823,4505737.093
443127.8144,4453953.007,2867,ASSOCIATED FRESH MARKETS,2312,560 W CTR ST,PROVO,84601,Grocery Store,100,AddressPoints.AddressGrid,R421,443127.8144,4453953.007
413915.934,4555681.437,2868,SMITHS,140,2350 N MAIN ST,SUNSET,84015,Supermarket,100,Centerlines.StatewideRoads,R42174,413915.934,4555681.436
430745.0137,4621273.424,2869,MACEYS LOGAN,1374,49 E 400 N,LOGAN,84321,Supermarket,100,AddressPoints.AddressGrid,R422,430745.0137,4621273.423
449676.2113,4375182.354,2870,MORONI VALUE MART,,95 W MAIN ST,MORONI,84646,Convenience Grocery,100,Centerlines.StatewideRoads,R42329,449676.2113,4375182.354
429146.6159,4333201.106,2871,GUNNISON THRIFTWAY,,520 S MAIN ST,GUNNISON,84634,Supermarket,100,AddressPoints.AddressGrid,R42373,429146.6159,4333201.106
447963.8831,4446166.53,2872,HERB AWARENESS LLC,,188 S MAIN ST,SPRINGVILLE,84663,Health Food,100,AddressPoints.AddressGrid,R42596,447963.8831,4446166.53
424994.6311,4498103.139,2873,SAMS CLUB,6683,6525 S STATE ST,MURRAY,84107,Supermarket,100,AddressPoints.AddressGrid,R42617,424994.6311,4498103.139
390196.5116,4489004.099,2874,ALBERTSONS,339,740 N MAIN,TOOELE,84074,Grocery Store,90.91999817,AddressPoints.AddressGrid,R429,390196.5116,4489004.099
621795.1025,4477573.694,2875,WAL-MART STORE INC,1572,1851 W HWY 40,VERNAL,84078,Supermarket,100,Centerlines.StatewideRoads,R43136,621795.1025,4477573.694
430701.4932,4509626.347,2876,AMERICAN FOOD MART,,1605 S FOOTHILL DR,SALT LAKE CITY,84108,Convenience Grocery,100,AddressPoints.AddressGrid,R43406,430701.4932,4509626.347
420654.2105,4564689.835,2877,ASSOCIATED FRESH MARKETS,2382,2044 S HARRISON BLVD,OGDEN,84401,Supermarket,100,AddressPoints.AddressGrid,R436,420654.2105,4564689.835
426976.2351,4508530.586,2878,SMITHS,28,922 E 2100 S,SALT LAKE CITY,84106,Supermarket,100,AddressPoints.AddressGrid,R43633,426976.2351,4508530.586
441217.0531,4460892.45,2879,SMITHS,144,45 S STATE ST,OREM,84058,Grocery Store,100,AddressPoints.AddressGrid,R43653,441217.0531,4460892.45
426602.1061,4500141.225,2880,MACEY`S MURRAY,,5632 S 900 E,MURRAY,84121,Supermarket,100,AddressPoints.AddressGrid,R437,426602.1061,4500141.225
444063.2342,4441560.294,2881,SHOPKO,108,955 N MAIN ST,SPANISH FORK,84660,Convenience Grocery,100,AddressPoints.AddressGrid,R43848,444063.2342,4441560.294
449162.9249,4445817.581,2882,REAMS,,759 E 400 S,SPRINGVILLE,84663,Supermarket,100,Centerlines.StatewideRoads,R44130,449162.9249,4445817.581
440846.3003,4460843.34,2883,RIDLEY`S FAMILY MARKETS,160,25 W CTR ST,OREM,84058,Supermarket,100,AddressPoints.AddressGrid,R442,440846.3003,4460843.34
430250.0269,4505730.188,2884,RITE AID,6135,2266 E 3300 S,SALT LAKE CITY,84109,Convenience Grocery,100,AddressPoints.AddressGrid,R44593,430250.0269,4505730.188
430325.3943,4502079.065,2885,RITE AID,6139,4714 HOLLADAY BLVD,HOLLADAY,84117,Convenience Grocery,100,AddressPoints.AddressGrid,R44594,430325.3943,4502079.065
457320.9533,4370087.823,2886,SINCLAIR - OLD WATERING HOLE,,87 N MAIN ST,SPRING CITY,84662,Convenience Grocery,100,Centerlines.StatewideRoads,R44948,457320.9533,4370087.823
427952.7947,4392330.944,2887,SUNMART,803,2087 S MAIN ST,NEPHI,84648,Convenience Grocery,100,AddressPoints.AddressGrid,R4535,427952.7947,4392330.944
416375,4500800,2888,PACIFIC MART,,4090 W 5415 S,KEARNS,84118,Grocery Store,,Manually Placed,R45434,416375,4500800
443322.6822,4455945.408,2889,RITE AID,6148,1324 N STATE ST,PROVO,84604,Convenience Grocery,100,AddressPoints.AddressGrid,R45474,443322.6822,4455945.408
273057.1266,4110142.731,2890,TEXACO - RED CLIFFS MARKET,,1409 E ST GEORGE BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R45513,273057.1266,4110142.731
413860.4421,4554816.697,2891,SAIGON MARKET,,1813 N MAIN ST,SUNSET,84015,Specialty Grocery,100,AddressPoints.AddressGrid,R45542,413860.4421,4554816.697
432875.8349,4504096.045,2892,DANS SUPERMARKET,,3981 S WASATCH BLVD,SALT LAKE CITY,84124,Supermarket,100,AddressPoints.AddressGrid,R45546,432875.8349,4504096.045
420800.8313,4500426.1,2893,WAL-MART SUPER CENTER,1686,5469 S REDWOOD RD,TAYLORSVILLE,84123,Supermarket,100,AddressPoints.AddressGrid,R45722,420800.8313,4500426.1
382514.0189,4474061.126,2894,THOMPSONS SMOKEHOUSE,,3975 N HWY 36,ERDA,84074,Convenience Grocery,100,Centerlines.StatewideRoads,R45732,382514.0189,4474061.126
517968.45,4382901.089,2895,WAL-MART STORE INC,1573,255 S HWY 55,PRICE,84501,Supermarket,100,Centerlines.StatewideRoads,R45762,517968.45,4382901.089
464470.6315,4239076.855,2896,TAFT TRAVEL PLAZA,,675 E HWY 24,TORREY,84775,Convenience Grocery,100,Centerlines.StatewideRoads,R45825,464470.6315,4239076.855
295782.9451,4116915.469,2897,CHEVRON HURRICANE,,687 W STATE ST,HURRICANE,84737,Convenience Grocery,100,Centerlines.StatewideRoads,R46049,295782.9451,4116915.469
444051.4422,4451990.595,2898,SAMS CLUB,6685,1313 S UNIVERSITY AVE,PROVO,84601,Supermarket,100,AddressPoints.AddressGrid,R46062,444051.4422,4451990.595
432508.0127,4469999.315,2899,ASSOCIATED FRESH MARKETS,2378,135 E MAIN ST,AMERICAN FORK,84003,Supermarket,100,AddressPoints.AddressGrid,R463,432508.0127,4469999.315
